19.99,8.43,0.05
18.76,9.25,0.1
19.68,8.3,0.15000000000000002
19.11,8.47,0.2
18.81,8.34,0.25
19.38,8.18,0.3
20.04,8.21,0.35
16.98,7.99,0.39999999999999997
15.87,8.24,0.44999999999999996
11.55,5.36,0.49999999999999994
6.23,4.67,0.5499999999999999
0.0,4.9,0.6
-4.19,5.03,0.65
-15.62,4.83,0.7000000000000001
-29.86,5.49,0.7500000000000001
-44.68,6.11,0.8000000000000002
-65.18,4.96,0.8500000000000002
-80.72,6.54,0.9000000000000002
-64.62,8.06,0.9500000000000003
-80.3,9.63,1.0000000000000002
-68.27,6.39,1.0500000000000003
-61.2,8.39,1.1000000000000003
-39.0,9.59,1.1500000000000004
-27.26,7.37,1.2000000000000004
-18.9,8.77,1.2500000000000004
-7.14,10.22,1.3000000000000005
3.83,8.65,1.3500000000000005
15.45,10.23,1.4000000000000006
23.62,10.35,1.4500000000000006
27.14,9.76,1.5000000000000007
28.58,11.94,1.5500000000000007
27.88,14.64,1.6000000000000008
29.87,13.68,1.6500000000000008
30.22,11.91,1.7000000000000008
29.74,11.6,1.7500000000000009
26.8,10.23,1.800000000000001
22.31,8.08,1.850000000000001
16.28,6.44,1.900000000000001
7.29,4.86,1.950000000000001
-0.85,5.12,2.000000000000001
-12.82,3.91,2.0500000000000007
-25.51,1.17,2.1000000000000005
-45.82,4.11,2.1500000000000004
-72.75,1.3,2.2
-76.1,8.12,2.25
-72.68,6.5,2.3
-86.17,3.18,2.3499999999999996
-67.97,4.43,2.3999999999999995
-52.01,8.84,2.4499999999999993
-35.75,9.34,2.499999999999999
-32.85,9.69,2.549999999999999
-21.13,11.89,2.5999999999999988
-12.61,12.61,2.6499999999999986
-6.83,12.75,2.6999999999999984
0.0,14.7,2.7499999999999982
5.06,16.23,2.799999999999998
12.76,10.62,2.849999999999998
21.51,13.25,2.8999999999999977
24.44,12.36,2.9499999999999975
33.59,11.46,2.9999999999999973
33.56,13.46,3.049999999999997
33.54,14.13,3.099999999999997
32.24,12.18,3.149999999999997
31.37,11.44,3.1999999999999966
30.84,10.81,3.2499999999999964
28.24,11.8,3.2999999999999963
23.78,9.28,3.349999999999996
17.46,8.21,3.399999999999996
6.41,5.49,3.4499999999999957
-5.0,4.99,3.4999999999999956
-23.83,5.8,3.5499999999999954
-37.02,3.7,3.599999999999995
-51.69,6.26,3.649999999999995
-81.62,6.96,3.699999999999995
-71.93,8.34,3.7499999999999947
-78.63,5.82,3.7999999999999945
-79.71,5.43,3.8499999999999943
-69.03,6.18,3.899999999999994
-61.34,8.03,3.949999999999994
-50.71,7.62,3.999999999999994
-27.52,11.59,4.049999999999994
-13.34,14.39,4.099999999999993
0.0,18.15,4.149999999999993
7.06,16.06,4.199999999999993
17.45,15.75,4.249999999999993
23.44,14.82,4.299999999999993
31.77,16.09,4.3499999999999925
35.66,16.12,4.399999999999992
36.68,19.38,4.449999999999992
37.63,18.55,4.499999999999992
36.06,18.66,4.549999999999992
37.88,15.58,4.599999999999992
35.47,14.71,4.6499999999999915
30.84,10.81,4.699999999999991
25.59,12.09,4.749999999999991
19.5,8.0,4.799999999999991
9.26,5.54,4.849999999999991
-2.08,4.16,4.899999999999991
-20.23,7.45,4.94999999999999
-43.69,6.61,4.99999999999999
-53.94,7.33,5.04999999999999
-61.73,6.59,5.09999999999999
-77.58,6.35,5.14999999999999
-83.77,5.9,5.1999999999999895
-85.06,3.94,5.249999999999989
-83.47,4.07,5.299999999999989
-73.85,7.57,5.349999999999989
-56.96,12.68,5.399999999999989
-47.82,8.78,5.449999999999989
-28.68,8.83,5.4999999999999885
-10.07,19.4,5.549999999999988
0.0,19.29,5.599999999999988
6.93,16.65,5.649999999999988
11.52,15.72,5.699999999999988
17.01,17.85,5.749999999999988
25.82,16.01,5.799999999999987
31.85,17.93,5.849999999999987
35.08,13.6,5.899999999999987
33.86,17.7,5.949999999999987
33.13,16.22,5.999999999999987
31.66,13.32,6.0499999999999865
31.19,12.82,6.099999999999986
27.25,11.42,6.149999999999986
20.98,10.7,6.199999999999986
13.86,8.92,6.249999999999986
4.72,6.63,6.299999999999986
-7.94,4.53,6.349999999999985
-24.7,6.31,6.399999999999985
-44.76,5.21,6.449999999999985
-61.75,6.02,6.499999999999985
-77.36,10.81,6.549999999999985
-68.35,7.24,6.5999999999999845
-81.32,3.03,6.649999999999984
-78.36,5.62,6.699999999999984
-66.08,4.56,6.749999999999984
-42.58,10.54,6.799999999999984
-31.31,12.23,6.849999999999984
-17.08,11.97,6.8999999999999835
-9.85,20.01,6.949999999999983
1.75,20.65,6.999999999999983
14.21,15.19,7.049999999999983
21.8,12.12,7.099999999999983
28.3,12.51,7.149999999999983
31.75,13.61,7.199999999999982
34.46,13.7,7.249999999999982
39.09,13.47,7.299999999999982
35.98,14.36,7.349999999999982
37.16,12.35,7.399999999999982
36.79,9.85,7.4499999999999815
33.39,9.15,7.499999999999981
31.28,10.21,7.549999999999981
27.15,10.05,7.599999999999981
18.27,7.37,7.649999999999981
9.43,4.27,7.699999999999981
-2.05,3.06,7.7499999999999805
-16.21,4.57,7.79999999999998
-33.26,3.77,7.84999999999998
-57.7,1.27,7.89999999999998
-72.39,6.84,7.94999999999998
-76.52,6.74,7.99999999999998
-72.65,1.88,8.04999999999998
-88.91,0.0,8.09999999999998
-78.81,3.51,8.14999999999998
-51.12,8.47,8.199999999999982
-30.41,5.59,8.249999999999982
-14.29,8.87,8.299999999999983
-9.33,9.33,8.349999999999984
1.0,11.11,8.399999999999984
9.39,15.49,8.449999999999985
18.0,12.21,8.499999999999986
35.51,11.16,8.549999999999986
39.84,11.08,8.599999999999987
39.4,14.57,8.649999999999988
36.58,16.98,8.699999999999989
35.77,15.92,8.74999999999999
36.86,13.61,8.79999999999999
38.0,11.84,8.84999999999999
35.46,11.39,8.899999999999991
29.53,9.97,8.949999999999992
18.84,7.07,8.999999999999993
6.84,5.86,9.049999999999994
-2.95,2.96,9.099999999999994
-16.38,2.15,9.149999999999995
-29.05,1.11,9.199999999999996
-49.33,-2.48,9.249999999999996
-79.61,1.28,9.299999999999997
-54.88,8.77,9.349999999999998
-74.97,0.99,9.399999999999999
-81.18,-1.08,9.45
-69.54,1.05,9.5
-56.91,1.12,9.55
-47.66,3.97,9.600000000000001
-18.14,9.96,9.650000000000002
-9.12,3.03,9.700000000000003
1.97,9.94,9.750000000000004
9.1,12.46,9.800000000000004
19.95,9.82,9.850000000000005
27.37,8.26,9.900000000000006
32.42,8.48,9.950000000000006
35.66,11.74,10.000000000000007
42.12,9.65,10.050000000000008
37.87,12.04,10.100000000000009
36.98,12.95,10.15000000000001
37.25,10.46,10.20000000000001
35.21,9.48,10.25000000000001
32.34,7.87,10.300000000000011
26.34,7.17,10.350000000000012
17.22,5.36,10.400000000000013
5.09,2.04,10.450000000000014
-10.2,2.25,10.500000000000014
-26.02,1.2,10.550000000000015
-46.79,0.0,10.600000000000016
-62.23,6.19,10.650000000000016
-83.19,6.45,10.700000000000017
-60.46,2.41,10.750000000000018
-82.38,4.21,10.800000000000018
-76.58,2.19,10.85000000000002
-65.38,5.8,10.90000000000002
-45.77,1.11,10.95000000000002
-27.7,0.0,11.000000000000021
-11.96,15.3,11.050000000000022
0.81,14.03,11.100000000000023
11.09,11.1,11.150000000000023
22.48,11.46,11.200000000000024
24.69,16.92,11.250000000000025
32.3,16.61,11.300000000000026
33.32,20.73,11.350000000000026
34.2,22.01,11.400000000000027
34.56,20.67,11.450000000000028
36.58,14.5,11.500000000000028
32.66,13.37,11.55000000000003
29.24,13.34,11.60000000000003
23.49,11.9,11.65000000000003
17.57,10.44,11.700000000000031
9.51,7.77,11.750000000000032
-0.96,3.81,11.800000000000033
-12.98,2.15,11.850000000000033
-28.64,3.58,11.900000000000034
-39.79,1.22,11.950000000000035
-53.56,4.5,12.000000000000036
-71.11,5.54,12.050000000000036
-72.44,5.75,12.100000000000037
-64.21,0.89,12.150000000000038
-83.23,4.22,12.200000000000038
-80.18,0.0,12.250000000000039
-63.09,4.45,12.30000000000004
-43.2,5.45,12.35000000000004
-31.13,2.28,12.400000000000041
-15.16,14.06,12.450000000000042
-4.97,13.02,12.500000000000043
5.82,9.73,12.550000000000043
15.75,8.78,12.600000000000044
22.66,14.88,12.650000000000045
33.02,10.74,12.700000000000045
40.54,6.63,12.750000000000046
45.68,12.32,12.800000000000047
40.39,15.91,12.850000000000048
38.42,16.67,12.900000000000048
39.03,12.62,12.950000000000049
40.89,10.56,13.00000000000005
37.12,10.04,13.05000000000005
31.83,9.59,13.100000000000051
21.05,9.09,13.150000000000052
13.15,4.35,13.200000000000053
3.87,2.9,13.250000000000053
-6.1,4.06,13.300000000000054
-20.08,5.47,13.350000000000055
-35.07,5.68,13.400000000000055
-46.3,5.61,13.450000000000056
-60.07,5.4,13.500000000000057
-66.28,9.12,13.550000000000058
-78.58,3.87,13.600000000000058
-71.76,1.87,13.650000000000059
-86.64,3.18,13.70000000000006
-79.64,1.02,13.75000000000006
-70.01,6.89,13.800000000000061
-51.32,8.98,13.850000000000062
-34.63,10.16,13.900000000000063
